id,title,text,time_created,link
306,陳茂波談「輸入人才」: 港青不怕競爭!!,"創新及科技局推出為期3年的「科技人才入境」先導計劃，供科技園及數碼港的租戶及培育公司申請，輸入7個範疇的國內及海外專才，預料首個運作年度將輸入1000人。財政司長陳茂波在網誌提到計劃時，就反駁社會上有關「引入外地人才會對本地人構成競爭」輿論，指：「培育本地人才跟吸引國際人才，兩者並不互相排斥，反而是相輔相成。」

陳茂波表示，人才供應與就業機會，兩者是互為因果。他舉出數點例子，包括過去一段時間，香港一些最優秀的青年人，由於擔心畢業後難以在本地找到相關工作，因此不願意選修理工和科技相關科目；而現實中一些本地培育出來的創科人才，因其他城市有更多更好發展機會而被吸走；除此之外，港府游說大型創科企業和科研機構來港落戶時，他們亦憂慮香港找不到足夠人才。

他強調，要為創科產業開創新局面，港人不應執著於「有雞先還是有蛋先」之類問題，而是應該積極投資，培育本地人才，同時吸引人才和企業來港，「做大個餅」後，方能吸引更多本地人才放心投身行業，形成良性循環。

陳茂波最後強調，香港成功有賴包容開放，只要是香港需要的人才，都能「英雄莫問出處」，「我相信我們的青年人都是心懷志氣、不怕競爭、自強不息，讓香港能夠不斷創新、多元發展，在質和量方面都能邁向更高台階」。",2018-06-14 23:02:10,https://lihkg.com/thread/702090/page/1
307,求下IT界人才快D出個app取代openrice!!,"openrice 真係好垃圾! 想打個差評就迫我打80字, 好啦辛辛苦苦打好80字, 點知過200字先可以評分,係唔係迫個個都要係食評家?
先唔講大家一直所講既廣告問題,依層難免, 但個界面又難用,想揾想食既野都難!
不如學下大陸個大眾點評?雖然夠十五字就可以亂評分,但係起碼人人都可以輕鬆評分,唔洗迫人做大文豪",2017-12-19 00:34:02,https://lihkg.com/thread/503277/page/1
308,感覺中國政治方面以外唔缺人才,"https://youtu.be/JmiKWTRoiMk
https://youtu.be/cLvnMjAW2n8
https://youtu.be/1TZh9f7Ai9M
https://youtu.be/NrardEWL5oM
https://youtu.be/uEvu0HQQKKs",2018-01-09 11:40:02,https://lihkg.com/thread/523840/page/1
309,周綺萍慨嘆內地人才在港難搵工,"本港人才供應短缺，影響內地和外資公司來港落戶發展。另一方面，本港僱主擔心招聘內地人會為公司帶來的弊處多於好處，未有大量吸納內地人才。

　　安俊人力資源顧問公司董事總經理周綺萍介紹，一名不願透露姓名的內地來港金融業從業員分享了他的經歷。他原本是在財富管理公司做金融分析，其後來港修讀金融碩士課程，畢業後在本港一家財富管理公司做分析員，主力研究內地市場發展。

　　除非工種與內地有關

　　周綺萍說：「不要以為內地讀完碩士可以留港一年就好容易找到工作，香港好多僱主不會特別僱用內地同學，有特別需要才請，通常工種同內地市場有關，或是處理內地辦事處職務，一定與內地相關才會聘用內地同學。我見到不少內地來港的碩士畢業生，畢業後留港幾個月都找不到工作，便回去內地。」

　　僱主在考慮是否僱用內地人才時，周綺萍指出，通常會考慮到內地人不熟識港環境、要特別照顧、未必可投入同事圈子、不會講廣東話、同事不知是否接受等問題，「沒有特別需要為何考慮這樣背景的人？請佢變成弊處多過好處。」

　　招聘難打擊發展大計

　　一般而言，在中資企業工作的內地人對公司有較強的歸屬感。周綺萍表示，因為內地人較容易適應中資公司。另一方面，在內地做過外資企業的人才，也更容易適應香港的企業文化和更易與港人打成一片。

　　一家準備來香港落戶發展的內地科技公司，據環球管理諮詢有限公司董事總經理李漢祥介紹，已經租用科技園作辦公室，惟多個月的籌備，不單未招聘到原本計劃的60至80名員工，連16至18人都未招聘到，公司發展大計受巨大打擊。

　　專家建議銀彈吸人才

　　李漢祥說：「公司來香港發展，是看到香港某些優勢幫助企業發展，其中包括人才，所以想吸納香港人才，惟整個市場不單這一家公司落戶香港，其他公司也加入搶人，香港的人才需求增長強勁。」他認為落戶香港的企業，必須加大員工薪酬預算，用銀彈政策才能吸引人才加盟，「錢永遠係最現實，打工仔點解肯轉工？我覺得最大原因是為了錢，要重金禮聘，但部分僱主未明白要搵到好人才要使錢。」

真係9up多過呼吸",2017-06-09 03:26:54,https://lihkg.com/thread/276403/page/1
310,加拿大開門迎接「矽谷高科技人才」！！,"美國總統特朗普一連串移民緊縮政策，連矽谷高科技公司都受波及；有人因此看見商機，推出「H-1B備胎計畫」，協助美國H-1B工作簽證持有人到加拿大設立子公司。 

美國白宮發言人斯派塞（Sean Spicer）先前證實，總統特朗普正起草一項新的行政命令，打算改革H-1B工作簽證項目，以保護美國職缺和勞工，這令矽谷高科技公司憂心不已，認為這道命令可能大幅影響外籍員工留在美國的權利、外籍人員進入美國的機會也可能因此降低。 

美國不少科技公司是由移民創立或經營，H-1B工作簽證讓眾多公司得以聘雇擁有特殊專業技能的海外人才。儘管目前無法確定這項草擬中的行政命令是否會被簽署或何時簽署，但已讓不少科技公司和外籍員工決定另尋出路。 

對這些科技公司及外籍員工來說，北上加拿大，似乎是最直接可行的管道。 
https://hk.thenewslens.com/article/60706

個D左膠企業去晒加拿大就岩啦",2017-02-04 13:20:47,https://lihkg.com/thread/106913/page/1
311,"移民日本 : 擬2022開放14種外籍人才「無限期居留」, 可帶家人同赴",原本日本當局僅開放建設、造船等2個職業領域的人申請「特定技能2號」，然而新制將會另外新增食品製造、農業、機械製造、外食、漁業、住宿、航空等11個領域，一共13個職業領域，包含原本只要取得日本看護執照就能夠延長居留資格的「看護人員」，未來若正式通過，將有高達14個領域的外籍人才可以無限期居留日本。,2021-11-19 08:16:48,https://lihkg.com/thread/2778381/page/1
312,議員倡修補撕裂挽留人才 孫玉菡：年青人看到希望自然會留下,"近年香港湧現移民潮，連續兩年人口負增長，勞動人口明顯減少。政府強調積極進取「搶人才」，今日經民聯立法會議員吳永嘉則提問，當局會否考慮修補社會撕裂，鼓勵人才留港。勞福局局長孫玉菡答覆，《香港國安法》實施加上完善選舉制度，令政府更能「以民為本，達致良政善治」，現時亦無計劃用公帑資助人士留港，強調「人才隨機遇而行」，只要使本地年青人看到希望，人才自然會留下。

本身是功能界別工業界（第二）的吳永嘉在書面質詢中提到，本港已經進入「由治及興」的新階段，當局會否考慮修補社會撕裂，並「創造一個相對寬鬆、包容的政治環境，以鼓勵有多元價值的本地人才留港發展」。其次，有沒有評估醫管局挽留人手措施成效，以及制訂條款確保受惠的人才留港發展。

https://www.inmediahk.net/node/%E6%94%BF%E7%B6%93/%E8%AD%B0%E5%93%A1%E5%80%A1%E4%BF%AE%E8%A3%9C%E6%92%95%E8%A3%82%E6%8C%BD%E7%95%99%E4%BA%BA%E6%89%8D-%E5%AD%AB%E7%8E%89%E8%8F%A1%EF%BC%9A%E5%B9%B4%E9%9D%92%E4%BA%BA%E7%9C%8B%E5%88%B0%E5%B8%8C%E6%9C%9B%E8%87%AA%E7%84%B6%E6%9C%83%E7%95%99%E4%B8%8B",2023-02-15 21:26:02,https://lihkg.com/thread/3307461/page/1
313,搶人才！「高才通」5000人已抵港   內地申請者居多,"政府去年底推出的「高端人才通行證計劃」(高才通)，吸納內地及海外人才來港。
勞福局局長孫玉菡今日在電台表示，截至4月底，「高才通」接獲2.7萬宗申請，約1.7萬宗已獲批，其中1萬名申請者已獲得簽證，當中約一半人已經到港。

被問到是否內地申請者居多，孫玉菡說若按地區申請劃分，約三分二來自內地，其餘就屬海外申請，但他相信海外申請者亦有相當部分與內地有關。按類別劃分，以來自百強大學、具3年工作經驗的申請人佔一半。





香港今次真係人才濟濟啦！Happy Hong Kong",2023-05-13 18:35:21,https://lihkg.com/thread/3387430/page/1
314,李家超：考慮放寬輸入人才門檻　毋須全球百強大學畢業,"行政長官李家超表示，明年將有約2000個公營房屋單位，平均提前約半年上樓，有望縮短公屋輪候時間。但他指當局的目標已很進取，例如未來有1.2萬個單位，提前3至18個月上樓，政府需要務實，說得出要做得到，而除了處理數量的問題，政府亦關心提升居住環境，希望市民「住大啲」。

在「搶人才」方面，李家超出席電視節目時說，當局在5個月內已批出4.9萬宗人才輸入申請，超過之前所訂一年輸入3.5萬名人才的目標。但他指出，當局會考慮放寬申請門檻，申請人未必需要全球百強大學畢業，因為不少地方都有不入百強的大學，但有優秀的人才，希望人才能配合香港八大中心的發展。

本屆政府強調要精準扶貧，李家超說，扶貧屬於長期工程，不會停頓，首階段針對住在劏房的初中生，已有一定成效。政府正研究下一階段的目標對象，初步計劃協助一些獨居長者、欠缺年輕人照顧的「雙老」等。

另外，政府早前計劃，今年首季就更新的《公務員守則》草擬版徵詢職方意見。李家超提到，公務員事務局局長已將守則交給他，他要求對方作更深入探討，但李家超沒有透露細節",2023-07-02 14:55:38,https://lihkg.com/thread/3431760/page/1
315,李家超：籲人才及企業登上香港這艘「特快號」並獲得成功,"行政長官李家超表示，過去一年特區政府在「搶人才」、「搶企業」，增強發展動能方面成效顯著，香港比以往更團結，凝聚力更大，他歡迎外來人才及企業登上香港這艘「特快號」並獲得成功。

李家超接受內地南方網專訪時說，特區政府主動對接企業，只要能提升香港競爭力，對香港發展有幫助，當局都會提供支持。他又認為，香港很多優勢，他人未必知道，因此要通過出訪等活動令更多人明白，例如「十四五」規劃確立香港「八大中心」定位，包括國際金融中心、國際創科中心、中外文化藝術交流中心等。

回顧過去一年工作，李家超說，改善民生是特區政府重點工作，其中土地房屋供應仍是最主要的挑戰。在國家安全方面，李家超說，留意到目前有一些破壞分子潛伏在社會不同領域，不時採取「軟對抗」方式來干擾政府施政，特區政府努力争取在今年内或最遲明年，完成《基本法》23條立法。李家超強調，23條立法不是交差，如果只考慮盡快完成任務而忽略某些潛在風險，會對不住憲制責任，對不住香港和國家。",2023-07-01 11:01:00,https://lihkg.com/thread/3430826/page/1
316,陳茂波去中東介紹李家超《施政報告》搶企業搶人才措施,"陳茂波到訪巴林，與當地官員會面，就退休保障、環球經濟、金融等議題討論，亦與巴林財金官員討論加強雙邊經貿聯繫。
　　
陳茂波向與會者介紹香港作為通往內地門戶的獨特地位和優勢，希望巴林的金融服務和企業充分利用香港這個平台，把握內地尤其「粵港澳大灣區」和其他亞洲新興市場的龐大發展機遇。他又介紹《施政報告》中有關搶企業、搶人才的措施，歡迎當地的企業和人才來港發展。

陳茂波結束在巴林馬納馬的行程後，會轉往沙特阿拉伯利雅德訪問。

https://news.rthk.hk/rthk/ch/component/k2/1672389-20221024.htm",2022-10-24 10:42:21,https://lihkg.com/thread/3189926/page/1
317,消息指「高端人才通行證計劃」來港者首兩年可以不工作,"https://news.rthk.hk/rthk/ch/component/k2/1671700-20221019.htm

施政報告提到過去兩年本地勞動人口流失約14萬，消息指，其中25至39歲青年群組佔最多，達7萬8千人；其次是40至59歲中壯年，有5萬8千人，流失的勞動人口有六成屬於大學學歷、高技術水平、管理或專業技能人士。而60歲以上高齡就業人口增加，就為本港增添3萬5千人的勞動力。

施政報告提出全新的高端人才通行證計劃，合資格人士要來自全球百強大學。消息人士表示，當局認可的百強排名來自4間機構，包括QS世界大學排名同泰晤士高等教育世界排名，涉及共165間院校。

消息人士又提到透過「高才通」計劃來港的人士，首兩年可以不工作，計劃為期兩年，屆滿時當局會檢視相相關人士的情況以續發簽證。",2022-10-19 15:58:19,https://lihkg.com/thread/3184685/page/1
318,"民主思路倡發5,000元住屋津貼  挽留「港漂」及本地青年人才","特首李家超上任後首份《施政報告》將於下月19日公布，民主思路就此建議，向內地來港的「港漂」及本地青年發放5,000元住屋津貼，以挽留人才留港發展。該組織又建議加強本港「超級聯繫人」角色，爭取主辦更多大型國際活動，並支持商會、智庫等團體來港，幫助海外宣傳工作，講好香港故事，重塑香港國際形象。

民主思路上周已向特首提交《施政報告》建議書，今日下午舉行記者會。本身是行政會議成員的民主思路召集人湯家驊表示，有信心現時「0+3」入境檢疫政策能讓國際七人欖球賽等大型體育賽事順利進行，又認為政府整體方向是希望全面開放。至於能否採取完全取消入境檢疫的「0+0」方案，湯家驊則稱要視乎疫情數據和外部環境，坦言難以訂立硬性時間表。

民主思路理事陳進雄表示，香港有大灣區及「一國兩制」等優勢，未來應加強「超級聯繫人」角色，吸引支持智庫、商會等來港，增加與國際社會互動，改善國際宣傳工作及振興經濟；同時支援海外學生來港升學及工作，為香港增加人才。

就培訓人才，理事麥慶歡則建議政府資助律師樓每年10萬元，聘用熟悉編程和人工智能的大專院校畢業生，讓青年人涉足法律科技，吸收經驗，未來繼續推動建立本港法律科技初創企業。麥慶歡又指出，本港目前有逾萬「港漂」青年從內地來港升學或就業，當中有不少人希望留港發展，但礙於租金成本昂貴及發展空間有限等原因而「踏足第一步有困難」，寧願轉至海外或返回內地發展，建議當局向有僱傭合約及租約的本地及港漂青年發放5,000元租金津貼，以留住他們。

對於因參與反修例活動而入獄的青年，理事黃頴灝認為，政府除了表明對他們一視同仁，也應帶頭給予機會，例如主動招攬更新青年，向他們提供政府職位，另推動企業和社會主動支援、接納該些年輕人。

土地房屋方面，理事姚潔凝指出，目前本港20多萬人居住在「劏房」，情況不理想，建議政府研究運用1.6萬公頃綠化地帶建屋時，可利用科技重新測量和釐清不屬於郊野公園範圍的綠化用地以說服公眾，吸納更多社會支持。被問及收回粉嶺高爾夫球場部份用地建屋時，她則認為，該片9公頃土地只能興建1.2萬個公屋單位，對20萬名劏房住戶而言是杯水車薪，社會需要討論如何利用該土地的最大價值，包括逾百年歷史的球場及周邊生態，認為大眾要想一想「香港的《阿凡達》之鄉」是否要拆掉建公屋，抑或要保育。

民主思路又建議，，可在《基本法》23條立法的同時，考慮一併立法禁止網上虛假消息。陳進雄稱，不少「假消息」在網上散播，對社會安全「造成極大傷害」，一些關於疫苗的「假消息」，更「嚴重影響」疫苗接種率，對公共衞生及市民健康「造成威脅」，「有人寧願花上千元買張假的疫苗豁免證明，也不願意免費接種疫苗保障自己健康」。湯家驊補充，立法未必需要將相關罪行刑事化，涉及威脅國家安全的假消息有《國安法》可以處理，「已經有相當清晰的框架保障國家安全，國安範圍外，影響社會的假消息，可以有其他空間去做」。他建議可按民事處理，例如賦權執法部門刪除有關假資訊，而非一定要拘捕發放消息人士。",2022-09-27 09:37:13,https://lihkg.com/thread/3160339/page/1
319,蔡若蓮解釋教師流失主要原因是被其他行業搶走人才,"學校周四（9月1日）起開始新學年，受移民潮等因素影響，教育局長蔡若蓮昨日出席港台《星期六問責》時稱，留意到香港整體人才流失現象，當中包括教師，在開學前有與校長緊密連繫，知道招聘確實比以往困難，局方正與師訓機構溝通，增加教師培訓。

教大開家政科進修課程
蔡若蓮說，除了人才流失，學校招聘時面對「音樂椅效應」亦嚴重，例如有原已答允到任的教師，在考慮地點、課擔等因素後選擇到另一所學校任教。她說體育、音樂及家政等每校只有一兩名的學科教師，招聘有困難，會跟師訓機構溝通，例如教育大學明年將開設家政科教師進修課程。她解釋，英文科教師流失較嚴重，是因「整個社會有人才流失，例如IT，其他行業會吸了老師去（其他行業）」。

被問到部分家長對香港教育制度沒信心而選擇移民，蔡若蓮回應稱，不否認香港教育制度可做得更好，但強調香港教育制度有其優勢，「有很多移民朋友說，香港的教育制度在世界上是有名的」、「很多時家長不太了解外面教育制度，自己很熟悉香港，就當然『沒有最好、只有更好』，想要最好的教育」。

教育局日前向開辦本地課程的幼稚園及中小學送贈國家主席習近平七一在港講話的單行本，蔡若蓮否認是灌輸意識形態，稱習近平的講話內容提及香港與國家關係、一國兩制等「不會變的制度」，事關學生，認為教師有需要知道。",2022-08-29 09:13:08,https://lihkg.com/thread/3127823/page/1
320,李家超稱香港應著力發展創科事業　吸引全球人才匯聚,"https://t.me/rthk_new_c/226090

行政長官李家超說，就10月發表的首份施政報告進行諮詢的過程中，聽到有意見認為香港應著力發展創科事業，吸引全球人才匯聚，他對此十分認同，會在施政報告提出想法和措施。李家超出席大灣區國際科創峰會開幕致辭時表示，國家主席習近平在七一講話時特別提到香港創科產業正迅速興起，亦到科學園考察，反映了他對香港創科發展的重視。李家超說，特區政府會不負所託推進粵港澳大灣區城市深度合作，為區內科創發展開啟新篇章。大灣區院士聯盟主席、科大候任校長葉玉如致辭時指出，去年她與多名院士牽頭成立院士聯盟，希望團結科學家的力量，為推動香港和大灣區創科發展貢獻力量。特區政府非常支持創科發展，近年投放很多資源，期待李家超和新一屆政府把握十四五規劃和大灣區的機遇，為區內經濟添加新動力，開拓新空間。國家科學技術部部長王志剛說，建設大灣區國際科創中心是習近平主席親自謀劃、部署和推動的國家重大區域戰略，香港是大灣區的重要一體，具有背靠祖國聯通世界的獨特優勢，科技部與相關部門推進相關資金過境，推動國家科技計劃對港澳開放，科研儀器進口免稅政策等。王志剛說，科技部會一如既往支持大灣區國際科創中心建設，著力推進區域資源共享與產業互補，促進科技、產業、金融融合發展。

2022-08-11 10:18:35",2022-08-11 10:36:31,https://lihkg.com/thread/3108633/page/1
321,Edan Lui 呂爵安討論區 4丨一表人才小諧星丨Elevator即將推出,"呂爵安@mirror

兒登x兒登討論區
諧星擔當呂爵安
田田 I Love You

IG:https://instagram.com/edanlui?utm_medium=copy_link

請訂閱呂爵安Youtube channel:
https://youtube.com/channel/UCP8e0aRdQLQKSQwFeXIlkQQ

第一派台作品《E先生連環不幸事件》
MV:https://youtu.be/7FPL4DRizgk
Piano Version:https://youtu.be/UUhkNZYwnsc
KKBOX:https://kkbox.fm/lSjD3z
MOOV:https://s.moov.hk/r?s=QVa2xy

第二派台作品 《小諧星》
MV:https://youtu.be/LoHKilN1-Ug
Apple music:https://music.apple.com/hk/album/%E5%B0%8F%E8%AB%A7%E6%98%9F-single/1577883046
kkbox:https://www.kkbox.com/hk/tc/song/HQ-00T.19LrhaRfdhaRfd0XL-index.html
moov:https://s.moov.hk/r?s=CgkTsu
joox:https://open.joox.com/s/rd?k=mVHfr
spotify:https://open.spotify.com/track/4Pzi0povbtMOuVyGKGNOKu?si=cVWEvVDGTD2-2gEpgjB0Gw&dl_branch=1

大叔的愛主題曲(盧瀚霆合唱)《#突如其來的心跳感覺》
MV:https://youtu.be/fd0QFi-iXCM
Kkbox:https://kkbox.fm/WSpazi
Moov:https://s.moov.hk/r?s=pX1yAA
Joox:https://open.joox.com/s/rd?k=mIbH3

第三派台作品《My Apple Pie》
MV: https://youtu.be/g9qpq6yEGKY
Moov: https://s.moov.hk/r?s=VTO93Z
Apple Music: https://music.apple.com/hk/album/my-apple-pie/1589003995?i=1589003996
Spotify: https://open.spotify.com/track/4N3vPjL04eJNzUdGfT4Dfz?si=G2_ZHnyZQQGvgU3F1lNEbw&dl_branch=1
Joox: https://open.joox.com/s/rd?k=Z0AR7
第四派台作品
《一表人才》 (廣東話版)
MV: https://youtu.be/Xksy4opi9s8
Kkbox: https://kkbox.fm/rSuZDz
AppleMusic: https://music.apple.com/hk/album/1596199846
Spotify: https://open.spotify.com/track/6zeblz6qaURo2JphS7XeFz?si=9a6a9742c98646d8
Moov: https://s.moov.hk/r?s=ffdv4n
JOOX: https://open.joox.com/s/rd?k=ZBumc

《年青有為》 (國語版)
MV: https://youtu.be/8kGILQwo_aM
KKbox: https://kkbox.fm/oSuxFq
AppleMusic: https://music.apple.com/hk/album/1595734692
Spotify: https://open.spotify.com/track/5dhzpjvwo4tkSuUS7otPoF?si=306de69642df4ff8
Moov: https://s.moov.hk/r?s=lB0Pp2
JOOX: https://open.joox.com/s/rd?k=ZBx31 
第五派台作品
《Elevator》
1/4/2022 20:00 Mirror Youtube Channel MV首播
1/4/2022 21:00 各大音樂平台上架

《辣到出汁》(《闔家辣》電影主題曲)

MV: https://fb.watch/a-20Z_l3c-/
KKBOX : https://www.kkbox.com/hk/tc/song/oC000C7TJU8ILzCwILzCw0XL-index.html
AppleMusic: https://music.apple.com/hk/album/1608833794
MOOV: https://s.moov.hk/r?s=IWOmd1
JOOX: https://open.joox.com/s/rd?k=ZOKMI
Spotify: https://open.spotify.com/track/2Oaj2ToZTcQ6Ng4C7AUqtn?si=Od8iFplxSUyQm49wAL-nwA

最新訪問片段:
https://youtu.be/naXlr4AcmYY
認識爵安音樂現場推介:
https://youtu.be/Gyv2z1d6wOE
E先生 連環不幸事件 自彈自唱2021


《大叔的愛 Ossan's Love (HK version)》
(黃德斌、呂爵安、盧瀚霆、邱士縉、
簡慕華、陳子豐、楊偉倫、練美娟、
徐?喬主演)
https://viu.tv/encore/ossans-love-hk-version

《男排女將 We are the littles》
(鄧麗欣、顧定軒、陳卓賢、盧瀚霆、
呂爵安、邱傲然、柳應廷、王智德、
梁 業、李駿傑、郭嘉駿、陳宇琛、
余潔滢主演)
https://www.viu.tv/encore/we-are-the-littles

《膠戰 be ON game》第一季/新春sp
(呂爵安、岑珈其、魏浚笙、徐浩昌、黃正宜及劉沛蘅主持)
https://viu.tv/encore/be-on-game


《I.swim》(拍攝中)
(呂爵安、魏浚笙、吳海昕、袁澧林主演)(拍攝中斷稍後繼續)
https://viu.tv/encore/i-swim",2022-04-01 14:13:57,https://lihkg.com/thread/2949961/page/1
322,金融業界：中環金融人才流失嚴重  走最多其實是中國人,"港府一直指沒有統計移民數字，又指多項數據，如機場移入移出人數、提取強積金的人數，以至離港清稅個案數量等，皆未能反映移民情況。但以金融界為例，有熟悉業界情況的人士指，金融界現人才流失，在中高層人員之中，國內人才流失量最多。

行政長官林鄭月娥於月前曾承認「香港出現人才流失是不爭事實」。除香港人才離開香港，外國與國內人才離港的數量亦有上升趨勢。以國際金融中心自居的香港，金融界人才亦現流失。",2022-06-04 10:17:02,https://lihkg.com/thread/3028813/page/1
323,台灣半導體人才嚴重短缺！日經：科技廠祭高薪搶畢業生,"台灣半導體人才嚴重短缺！日經：科技廠祭高薪搶畢業生 | TechNews 科技新報

https://finance.technews.tw/2022/02/19/chip-talent-war/


全球半導體積極擴張，各國大舉招募人才，台灣更是掀起搶人大戰，日經亞洲（Nikkei Asia）報導，目前台灣的人才短缺面臨最嚴重的狀況，因此台積電、聯發科等科技大廠紛紛祭出高薪爭取工程師，甚至高出新冠疫情前的 1/3，同時又面臨畢業生日益減少的情況。

根據台灣經濟研究院的數據，截至去年底，台灣半導體產業擁有超過 29 萬名員工，高高於兩年前的 2019 年的 22.5 萬人，而且擴張速度正在持續加快，其中台灣最大的兩家晶片製造商台積電和聯發科，今年就合計要招募逾 1 萬人，大多數職位在台灣。

外商更是積極爭取台灣人才，像是歐洲最大晶片生產設備製造商艾司摩爾（ASML）今年要在全球增雇 4000 人，其中就規劃在台招募 1000 人，其他像應用材料（Applied Materials）、默克（Merck）和英特格（Entegris）都規劃要在台灣招募數百人。

根據 104 人力銀行調查，去年 12 月半導體產業共釋出 3.4 萬個執確，相比 2 年前增加約 77%。 104 資深副總經理晉麗明表示，從未見過半導體行業對人才如此渴求，甚至每個月開出大量的職缺需求。

台灣半導體業員工平均每月起薪約 52288 元，但每年畢業的學生又日益減少，根據最新數據顯示，台灣相關科系畢業人數，從 2011 年的 11.6 萬人，急劇下降至 2019 年的 9.2 萬人，而且人數下降的趨勢在短期內難以扭轉。

當供需失衡時，科技大廠提供的薪資多數都高於平均水準，以聯發科為例，提供頂尖工程學校畢業生的月薪達到 83000 元，加上紅利，相關科系畢業生年薪可能超越 200 萬元，甚至再工作幾年，年薪還可達到 300 萬至 500 萬元。

全球主要晶片製造商已累計宣布價值超過 3700 億美元的擴張計劃，意味著科技廠都在進行大規模招聘計畫，根據人力資源公司 IMC 精英估計，台灣頂尖學校的理工科畢業生，年薪可達 160 萬至 200 萬元，甚至比新冠疫情前高出 1/3。",2022-02-20 11:21:46,https://lihkg.com/thread/2893444/page/1
324,曾鈺成: 林鄭月娥指民建聯多年來未能為政府培養人才,"https://t.me/rthk_new_c/135698

立法會前主席、民建聯創黨主席曾鈺成透露，行政長官林鄭月娥勝出特首選舉後，曾找他傾談，很不客氣地指出民建聯多年來未能為政府培養人才，又說當時民建聯有兩名局長在政府，林鄭月娥對兩人都不滿意，但如將兩人「炒晒」，會令民建聯很難過，因此姑且留下一人。曾鈺成在本台節目《鏗鏘說》說，民建聯自成立以來，從不認為有使命要為特區政府培養管治人才，強調民建聯是打選戰，贏取足夠議席支持政府依法施政，誰人做特首都不關民建聯的事。曾鈺成又說，他曾向林鄭月娥指出，民建聯當然無人加入政府，如有能幹的人會找他參加選舉。曾鈺成提到，曾蔭權是第一個邀請他出任官員的特首，後來叫他做立法會主席，而主席職位令他感到有虛榮心。他又說，上任特首梁振英亦有邀請他加入政府出任副司長，但被他拒絕，認為「個位唔係幾好」。對於有指如果曾鈺成做特首，香港今日便不會「咁慘」，曾鈺成說，自己雖然與兩邊陣營都有溝通，但兩邊都不會對他真正信任，有建制派曾指他是內奸，亦有泛民說他是「兩面人」，曾鈺成認為，如做特首便「無位你走」。曾鈺成又透露，若干年前，新民黨主席葉劉淑儀曾對他說，整個建制派除他們兩人，便無人有條件做特首，但指出曾鈺成沒有在政府工作的經驗。

2020-10-09 10:32:48",2020-10-09 10:49:16,https://lihkg.com/thread/2235755/page/1
325,雷鼎鳴稱僱主倘聘「曱甴」一身蟻　倡騰籠換鳥吸內地人才,"香港經濟受社會運動、新型冠狀病毒疫情等影響，經濟陷入衰退。工聯會今日（4日）舉辦「探討香港經濟及就業前景」圓桌會議，財政司長陳茂波、香港科技大學經濟學系前系主任雷鼎鳴、工聯會理事長黃國等出席會議。陳茂波在會議上稱，近日西方社會藉《港區國安法》立法，挑起對香港的制裁行動，加上中美政治及經濟緊張關係，對本港短期或會帶來不明朗因素。

陳茂波表示，若本地及外圍疫情持續受控，社會持續穩定，香港經濟有望今年下半年走出谷底。但他提醒，經濟前景仍有不確定情況，因近期海外疫情反覆，認為在疫苗出現前，威脅仍揮之不去。

雷鼎鳴稱僱主倘聘「曱甴」一身蟻 倡騰籠換鳥吸內地人才

雷鼎鳴表示，「黑衣人暴力」對社會更大傷害是青年「腦燒壞」，僱主若聘請了一隻「曱甴」就「一身蟻」。對於外國研究給香港人居留權，雷鼎鳴稱應讓那些青年離開，讓本港人力資本「換血」；若有逾30萬人移民離港，樓價可回落，讓留港又「思想正路」的青年有升職空間，「騰籠換鳥」吸納內地人才及國際科技專才，令香港成為國家級人才中心。

全國政協委員、工聯會理事長黃國認為，中央及時推行《港區國安法》，為打工仔保就業。黃國希望政府可參考防疫抗疫基金安排，向失業者供原本工資一半，上限9000元，並放寬至以稅單申請資助。他又稱，政府應「積極作為」，在產業政策及區域政策更有角色，推動產業發展及香港融入大灣區，創造更多就業機會。",2020-07-05 09:25:20,https://lihkg.com/thread/2094712/page/1
